"X","focal_ID","focal_DOB","Date_Sampled","Genetic_Sex","Consensus_Sex","AGD_day13","AGD_age_10to15d","AGD_weight","AGD_tail_length","dam_ID","sire_ID","Genetic_LitterID_95CI","Genetic_LitterSize_95CI","Genetic_LitterID_80CI","Genetic_LitterSize_80CI","Social_LitterID","Social_LitterSize","Data_Type","Ind_Deathdate","sex.ratio.M","Density.DOB","Females.at.DOB","Season.DOB","Year_born","hairDate_1","hairDate_2","hairDate_3","Testo_pg.mg_1","Testo_pg.mg_2","Testo_pg.mg_3","Prog_pg.mg_1","Prog_pg.mg_2","Prog_pg.mg_3","Cort_pg.mg_1","Cort_pg.mg_2","Cort_pg.mg_3","AEA_ng.mg_1","AEA_ng.mg_2","AEA_ng.mg_3","AG2_ng.mg_1","AG2_ng.mg_2","AG2_ng.mg_3","OEA_ng.mg_1","OEA_ng.mg_2","OEA_ng.mg_3","Season.hair","sampleSeason_2","sampleSeason_3","closestPopCheck_hairSampling_1","closestPopCheck_hairSampling_2","closestPopCheck_hairSampling_3","Density.hair","Adults.at.hairSampling_2","Adults.at.hairSampling_3","Females.at.hairSampling_1","Females.at.hairSampling_2","Females.at.hairSampling_3","Date.1stLit","Age.1stLit","number_firstRepro","closestPopCheck_firstRepro","Density.1stLit","Females.at.firstRepro","motherCort","motherTesto","motherProg","motherAEA","mother2AG","motherOEA","motherPEA","motherSEA","motherSampleDate","Age_firstLit","closestPopCheck_hairSampling","Adults.at.hairSampling","Females.at.hairSampling","Age_last_seen","life.repro.success","life.repro.y.n","recruitment.y.n","Remarks","missing.tail.y.n","Testo","Year.Month_born","AGD.tail","AGD.weight","weight.tail","tail.day","Age.hair","closestPopCheck_1stLit","Females.at.1stLit","Season.1stLit","Date.Med.1stLit","Density.Med.1stLit","closestPopCheck_Med.1stLit","Females.at.Med.1stLit","Date.2months","Density.2months","closestPopCheck_Date.2months","Females.at.2months","Reproduction.y.n","Repro.onset","Date_last_seen_MM","Date_last_seen_PC","Date_death","Date_last_seen","Longevity"
6890,"'P000109736",2011-05-06,"2011-05-17","F","F",2.3,12,4,34,"'00070B1DBA","'0006E2524B","'00070B1DBA_A",5,"'00070B1DBA_A",5,"2011051739_1",23,"P",NA,60,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2011-05",-0.214097175582947,-0.346445013256382,-0.197888019337202,-7.71752747179856,NA,NA,NA,NA,2011-09-18,181,2011-09-14,107,2011-07-05,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6891,"'P000109737",2011-05-06,"2011-05-17","F","F",2.9,12,6.5,47.5,"'0006E4836C","'0006E2524B","'0006E4836C_A",1,"'0006E4836C_A",1,"2011051739_1",23,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2011-05",-0.419894077313305,-0.346439007191867,-0.0754582345473784,5.78247252820144,NA,NA,NA,NA,2011-09-18,181,2011-09-14,107,2011-07-05,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6892,"'P000109740",2011-05-06,"2011-05-17","F","F",2.5,12,5.7,37,"'0006E9C1BE","'0006E2524B","'0006E9C1BE_A",6,"'0006E9C1BE_A",6,"2011051739_1",23,"P",NA,22.2222222222222,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2011-05",-0.193163153745248,-0.554440929132511,0.973763043949425,-4.71752747179856,NA,NA,NA,NA,2011-09-18,181,2011-09-14,107,2011-07-05,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6893,"'P000109743",2011-05-05,"2011-05-17","F","F",3.1,13,8.8,53,"'0006E9B50A","'0006E8741A","'0006E9B50A_A",3,"'0006E9B50A_A",3,"2011051726",5,"P",NA,41.6666666666667,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2011-05",-0.548181703944192,-0.698433481612512,1.25590204814477,7.89144965157773,NA,NA,NA,NA,2011-09-17,181,2011-09-14,107,2011-07-04,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6894,"'P000109749",2011-05-05,"2011-05-17","F","F",3.1,13,9.9,52.5,"'0006E9C437","'0006E9C152","'0006E9C437_A",5,"'0006E9C437_A",5,"2011051730",6,"P",NA,14.2857142857143,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2011-05",-0.518337374250474,-0.962430838944125,2.44396020426367,7.39144965157773,NA,NA,NA,NA,2011-09-17,181,2011-09-14,107,2011-07-04,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6896,"'P000109754",2011-05-09,"2011-05-20","F","F",3,12,6.6,48,"'0006E9E2A5","'0006E8741A","'0006E9E2A5_B",3,"'0006E9E2A5_B",3,"2011051723_1",27,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2011-05",-0.349738407007022,-0.270438766949286,-0.0635163906662741,6.28247252820144,NA,NA,NA,NA,2011-09-21,181,2011-09-14,107,2011-07-08,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6897,"'P000109758",2011-05-09,"2011-05-20","F","F",3.5,12,6.2,47,"'0006E9E2A5","'0006E8741A","'0006E9E2A5_B",3,"'0006E9E2A5_B",3,"2011051723_1",27,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2011-05",0.209950252380412,0.325560272080392,-0.287400078428483,5.28247252820144,NA,NA,NA,NA,2011-09-21,181,2011-09-14,107,2011-07-08,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6898,"'P000109769",2011-05-09,"2011-05-20","F","F",3.4,12,6.2,47,"'0006DFA606","'0006E9C152","'0006DFA606_B",3,"'0006DFA606_B",4,"2011051723_1",27,"P",NA,83.3333333333333,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no","parasites.1.flea","no",NA,"2011-05",0.109950252380412,0.225560272080392,-0.287400078428483,5.28247252820144,NA,NA,NA,NA,2011-09-21,181,2011-09-14,107,2011-07-08,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6900,"'P000109781",2011-05-08,"2011-05-20","F","F",3.8,13,6.9,46,"'0006E4B18C","'0006E9C152","'0006E4B18C_A",2,"'0006E4B18C_A",2,"2011051728_1",5,"P",NA,50,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","eyes.closed","no",NA,"2011-05",0.569638911767846,0.457561953778456,0.588716233809308,0.891449651577726,NA,NA,NA,NA,2011-09-20,181,2011-09-14,107,2011-07-07,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6901,"'P000109785",2011-05-08,"2011-05-20","F","F",2.6,12.5,4.6,42,"'0006E4491D","'0006E491DE","'0006E4491D_B",7,"'0006E4491D_B",7,"2011051605",13,"P",NA,66.6666666666667,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","bites.on.legs.eyes.closed","no",NA,"2011-05",-0.391606450682418,-0.190443571800898,-1.00681851723953,-1.41303891011042,NA,NA,NA,NA,2011-09-20,181,2011-09-14,107,2011-07-07,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6902,"'P000109786",2011-05-08,"2011-05-20","F","F",3.2,12.5,6.5,44,"'0006E4491D","'0006E491DE","'0006E4491D_B",7,"'0006E4491D_B",7,"2011051605",13,"P",NA,66.6666666666667,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","eyes.closed","no",NA,"2011-05",0.0890162305427142,-0.0464390071918663,0.54094885828489,0.586961089889585,NA,NA,NA,NA,2011-09-20,181,2011-09-14,107,2011-07-07,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6903,"'P000109801",2011-05-11,"2011-05-23","F","F",3.7,13,7,54,"'0006E480C9","'0006E2362F","'0006E480C9_A",6,"'0006E480C9_A",6,"2011051612",18,"P",NA,25,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2011-05",-0.00787036333162537,0.333562194021037,-0.720214264093019,8.89144965157773,NA,NA,NA,NA,2011-09-23,181,2011-09-14,107,2011-07-10,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6904,"'P000109804",2011-05-11,"2011-05-23","F","F",3.7,13,7,55.5,"'0006E480C9","'0006E2362F","'0006E480C9_A",6,"'0006E480C9_A",6,"2011051612",18,"P",NA,25,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","eyes.slightly.open.parasites.1.flea","no",NA,"2011-05",-0.0974033524127763,0.333562194021037,-0.984388732449705,10.3914496515777,NA,NA,NA,NA,2011-09-23,181,2011-09-14,107,2011-07-10,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6905,"'P000109805",2011-05-11,"2011-05-23","F","F",3.5,13,6.4,50,"'0006E480C9","'0006E2362F","'0006E480C9_A",6,"'0006E480C9_A",6,"2011051612",18,"P",NA,25,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","eyes.slightly.open","no",NA,"2011-05",0.0308842742181103,0.277560752565553,-0.615749015141855,4.89144965157773,NA,NA,NA,NA,2011-09-23,181,2011-09-14,107,2011-07-10,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6906,"'P000109806",2011-05-11,"2011-05-23","F","F",3.4,13,5.8,49,"'0006E499CF","'0006E2362F","'0006E499CF_C",4,"'0006E499CF_D",4,"2011051612",18,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","parasites.1.flea","no",NA,"2011-05",-0.00942706639445581,0.321559311110069,-1.03963270290406,3.89144965157773,NA,NA,NA,NA,2011-09-23,181,2011-09-14,107,2011-07-10,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6907,"'P000109807",2011-05-11,"2011-05-23","F","F",3.8,13,6.6,53,"'0006E480C9","'0006E2362F","'0006E480C9_A",6,"'0006E480C9_A",6,"2011051612",18,"P",NA,25,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","parasites.1.flea","no",NA,"2011-05",0.151818296055808,0.529561233050714,-0.944097951855228,7.89144965157773,NA,NA,NA,NA,2011-09-23,181,2011-09-14,107,2011-07-10,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6911,"'P000109818",2011-05-10,"2011-05-23","F","F",4,14,8.3,60.5,"'0006E4A109","'0006E9CF08","'0006E4A109_A",3,"'0006E4A109_A",3,"2011051620_1",12,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2011-05",-0.0958466493499463,0.321565317174585,-0.564970293638658,12.000426774954,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6912,"'P000109819",2011-05-10,"2011-05-23","F","F",4.3,14,8.3,60,"'0006E4A109","'0006E9CF08","'0006E4A109_A",3,"'0006E4A109_A",3,"2011501620_1",12,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no","eyes.slightly.open","no",NA,"2011-05",0.233997680343771,0.621565317174585,-0.476912137519763,11.500426774954,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6914,"'P000109821",2011-05-10,"2011-05-23","F","F",4.4,14,8,59,"'0006E4A109","'0006E9CF08","'0006E4A109_A",3,"'0006E4A109_A",3,"2011051620_1",12,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no","eyes.closed","no",NA,"2011-05",0.393686339731205,0.793564596446843,-0.600795825281973,10.500426774954,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6915,"'P000109822",2011-05-10,"2011-05-23","F","F",2.6,14,4.7,32,"'0006E24C92","'0006E9B06D","'0006E24C92_A",4,"'0006E24C92_A",4,"2011051731",4,"P","2011-05-31",0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,0,"no","eyes.slightly.open","no",NA,"2011-05",0.205280143191922,-0.214443331558318,0.85434460513838,-16.499573225046,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,2011-05-31,2011-05-31,21
6916,"'P000109824",2011-05-10,"2011-05-23","F","F",2.6,14,4.7,49.5,"'0006E24C92","'0006E9B06D","'0006E24C92_A",4,"'0006E24C92_A",4,"2011051731",4,"P",NA,0,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no","parasites.1.flea.slightly.open","no",NA,"2011-05",-0.839271396088173,-0.214443331558318,-2.22769085902296,1.00042677495401,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6917,"'P000109827",2011-05-10,"2011-05-23","F","F",3.5,13.5,6.8,54,"'0006E49154","'0006E2524B","'0006E49154_A",5,"'0006E49154_A",5,"2011051739_2",10,"P",NA,16.6666666666667,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no","eyes.open","no",NA,"2011-05",-0.207870363331626,0.181561713535875,-0.920214264093019,7.19593821326587,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6918,"'P000109830",2011-05-10,"2011-05-23","F","F",3.9,13.5,6.8,55,"'0006E49154","'0006E2524B","'0006E49154_A",5,"'0006E49154_A",5,"2011051739_2",10,"P",NA,16.6666666666667,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no","parasites.2.fleas.eyes.open","no",NA,"2011-05",0.13244097728094,0.581561713535875,-1.09633057633081,8.19593821326587,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6919,"'P000109833",2011-05-10,"2011-05-23","F","F",4,13.5,7,50,"'0006E21DB8","'0006E9E4FE","'0006E21DB8_A",3,"'0006E21DB8_A",3,"2011051739_2",10,"P",NA,50,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no","parasites.1.flea","no",NA,"2011-05",0.53088427421811,0.633562194021037,-0.0157490151418554,3.19593821326587,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6921,"'P000109835",2011-05-10,"2011-05-23","F","F",3.8,13.5,5.5,45,"'0006E49154","'0006E2524B","'0006E49154_A",5,"'0006E49154_A",5,"2011051739_2",10,"P",NA,16.6666666666667,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no","eyes.closed","no",NA,"2011-05",0.62932757115528,0.793558590382327,-0.635167453952901,-1.80406178673413,NA,NA,NA,NA,2011-09-22,181,2011-09-14,107,2011-07-09,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6927,"'P000109860",2011-05-12,"2011-05-23","F","F",3.4,11.5,5.7,48,"'0006E4AE79","'0006E491DE","'0006E4AE79_A",4,"'0006E4AE79_A",4,"2011051604_1",20,"P",NA,60,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2011-05",0.0502615929929781,0.345559070867488,-0.963516390666274,7.9779839665133,NA,NA,NA,NA,2011-09-24,181,2011-09-14,107,2011-07-11,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6929,"'P000109871",2011-05-14,"2011-05-27","F","F",2.8,14,4.6,48,"'0006E9DE1B","'0006E491DE","'0006E9DE1B_A",6,"'0006E9DE1B_A",6,"2011051630_q",9,"P",NA,16.6666666666667,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,"no",NA,"no",NA,"2011-05",-0.549738407007022,0.00955642819910163,-2.06351639066627,-0.499573225045991,NA,NA,NA,NA,2011-09-26,181,2011-09-14,107,2011-07-13,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6931,"'P000109873",2011-05-15,"2011-05-27","F","F",2.5,13,5.8,50,"'0006E49030","'0006E49E32","'0006E49030_A",2,"'0006E49030_A",2,"2011051604_2",10,"P",NA,50,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no",NA,"no",NA,"2011-05",-0.96911572578189,-0.578440688889931,-1.21574901514186,4.89144965157773,NA,NA,NA,NA,2011-09-27,181,2011-09-14,107,2011-07-14,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6932,"'P000109874",2011-05-15,"2011-05-27","F","F",3,13,5.4,47,"'0006E2295F","'0006E2362F","'0006E2295F_E",4,"'0006E2295F_E",4,"2011051611",6,"P",NA,25,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","eyes.closed","no",NA,"2011-05",-0.290049747619588,0.0175583501397466,-1.08740007842848,1.89144965157773,NA,NA,NA,NA,2011-09-27,181,2011-09-14,107,2011-07-14,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6933,"'P000109875",2011-05-15,"2011-05-27","F","F",2.7,13,5.9,48,"'0006E2295F","'0006E2362F","'0006E2295F_E",4,"'0006E2295F_E",4,"2011051611",6,"P",NA,25,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","eyes.closed","no",NA,"2011-05",-0.649738407007022,-0.40244044864735,-0.763516390666273,2.89144965157773,NA,NA,NA,NA,2011-09-27,181,2011-09-14,107,2011-07-14,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6934,"'P000109876",2011-05-15,"2011-05-27","F","F",2.2,13,5.3,47.5,"'0006E2295F","'0006E2362F","'0006E2295F_E",4,"'0006E2295F_E",4,"2011051611",6,"P",NA,25,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0,0,"no","eyes.closed","no",NA,"2011-05",-1.1198940773133,-0.758441890102834,-1.27545823454738,2.39144965157773,NA,NA,NA,NA,2011-09-27,181,2011-09-14,107,2011-07-14,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
6937,"'P000109880",2011-05-16,"2011-05-27","F","F",2.4,12,5.1,45,"'0006EA0512","'0006E9CF08","'0006EA0512_B",2,"'0006EA0512_B",3,"2011051620_2",5,"P",NA,37.5,87,66,"spring","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,0,"no",NA,"no",NA,"2011-05",-0.77067242884472,-0.510442370587995,-1.0351674539529,3.28247252820144,NA,NA,NA,NA,2011-09-28,181,2011-09-14,107,2011-07-15,163,2011-06-28,75,0,NA,NA,NA,NA,NA,NA
