"LC.MS.run","External.ID2","BarnID","focal_ID","hairDate","Testo_pg.mg","Prog_pg.mgSE","Cort_pg.mg","AEA.pg.mg","AG2.pg.mg","OEA.ng.mg","A.ng.mg","PEA.ng.mg","AGD","weight","tail","hairDateMIN30d","DOB","sex","Age","Season","closestPopCheck_hairSampling","Density","Females.at.hairSampling","closestDateHandling","weight.at.hair"
"6_1044",881,"'0007BAC790","'0007BAC790",2019-09-24,NA,3.71,54.27,39.03,9.24,3.78,1.52,3.86,"3","6.1","38",2019-08-25,18102,"F",61,"Summer",2019-09-24,447,257,NA,NA
"6_1044",882,"'0007BAAF54","'0007BAAF54",2019-09-24,NA,2.45,60.14,37.04,13.78,2.82,1.06,2.31,"4.4","6.1","44",2019-08-25,18103,"M",60,"Summer",2019-09-24,447,257,NA,NA
"6_1044",883,"'0007B84F0B","'0007B84F0B",2019-09-24,0.23,2.11,94.77,45.12,24.36,2.93,1.1,2.42,"5.7","8","53",2019-08-25,18122,"M",41,"Summer",2019-09-24,447,257,NA,NA
"6_1044",884,"'0007BAF1E9","'0007BAF1E9",2019-09-24,0.53,3.6,66.22,42.72,9.48,2.59,0.91,2.13,"3.6","8","50",2019-08-25,18096,"F",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",885,"'0007BA9684","'0007BA9684",2019-09-24,0.32,3.79,64.8,13.61,3.84,0.93,0.42,0.91,"5","6.1","47",2019-08-25,18101,"M",62,"Summer",2019-09-24,447,257,NA,NA
"6_1044",886,"'0007BAF0A9","'0007BAF0A9",2019-09-24,0.26,3.71,60.35,28.81,12.55,2.6,1.04,2.2,NA,"20.6",NA,2019-08-25,NA,"M",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",887,"'0007BACD5A","'0007BACD5A",2019-09-24,0.55,5.67,47.18,18.25,4.21,1.66,1.16,1.86,"3.7","6.3","41",2019-08-25,18011,"F",152,"Summer",2019-09-24,447,257,NA,NA
"6_1044",888,"'0007B85072","'0007B85072",2019-09-24,0.69,5.24,52.25,47.86,12.94,3.24,1.48,2.75,"5.3","7.6","47",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",889,"'0007BA9735","'0007BADDE8",2019-09-24,2.59,2.98,44.35,41.6,7.48,2.18,1.15,2.42,"4.1","4.7","41",2019-08-25,18061,"M",102,"Summer",2019-09-24,447,257,NA,NA
"6_1044",890,"'0007BACA2B","'0007BACA2B",2019-09-24,0.39,3.93,55.49,48.96,13.15,3.93,1.76,3.26,"3.8","4.7","42",2019-08-25,18105,"M",58,"Summer",2019-09-24,447,257,NA,NA
"6_1044",891,"'0007B8EBD8","'0007B8EBD8",2019-09-24,NA,3.83,53.46,43.01,16.51,2.94,0.76,2.16,"4.2","6.2","40",2019-08-25,18102,"M",61,"Summer",2019-09-24,447,257,NA,NA
"6_1044",892,"'0007B84FAD","'0007B84FAD",2019-09-24,NA,2.96,54.88,29.32,9.34,2.9,1.23,2.75,"3.9","6.3","38",2019-08-25,18102,"M",61,"Summer",2019-09-24,447,257,NA,NA
"6_1044",893,"'0007BA9E5C","'0007BAE049",2019-09-24,0.89,12.39,50.42,39.79,9.7,2.37,0.77,2.21,NA,"24.6",NA,2019-08-25,NA,"M",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",894,"'0007B8CD54","'0007B8CD54",2019-09-24,1.37,6.03,43.34,53.84,5.62,3.77,3.81,4.77,"5.1","7.1","47",2019-08-25,18065,"M",98,"Summer",2019-09-24,447,257,NA,NA
"6_1044",895,"'0007B84C69","'0007B84C69",2019-09-24,NA,5.12,43.74,45.59,18.52,4.03,2.08,3.27,NA,"21.4",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",896,"'0007B9B644","'0007B9B644",2019-09-24,NA,2.96,55.08,43.16,9.17,2.77,1.51,2.35,NA,"22.7",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",897,"'0007BADB5B","'0007BADB5B",2019-09-24,0.54,2.29,42.93,27.29,7.4,2.1,0.78,1.8,NA,"23.8",NA,2019-08-25,NA,"M",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",898,"'0007BA94D8","'0007BA94D8",2019-09-24,0.17,2.63,36.65,32.42,11.94,2.39,1.05,2.17,"3.2","7.3","51",2019-08-25,18101,"F",62,"Summer",2019-09-24,447,257,NA,NA
"6_1044",899,"'0007B84E57","'0007B84E57",2019-09-24,0.5,9.42,46.78,30.76,3.93,2.67,1.88,3.4,"2.9","5.9","45",2019-08-25,17979,"F",184,"Summer",2019-09-24,447,257,NA,NA
"6_1044",900,"'0007BAF5CB","'0007BAF5CB",2019-09-24,0.34,3.3,44.75,26.77,10.75,2.33,1.16,2.01,"3.5","6.8","54",2019-08-25,18096,"F",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",901,"'0007BAF172","'0007BAF172",2019-09-24,0.46,4.7,109.35,41.74,8.61,2.24,0.64,2,"3.3","7.4","50",2019-08-25,18098,"F",65,"Summer",2019-09-24,447,257,NA,NA
"6_1044",902,"'0007B9B5B3","'0007B9B5B3",2019-09-24,0.21,2.94,54.27,37.19,9.01,2.56,0.69,1.76,"5.6","6.9","45",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",903,"'0007B9B560","'0007B9B560",2019-09-24,0.55,6.48,120.29,48.01,13.32,4.18,2.36,3.58,"3.8","5.9","42",2019-08-25,18102,"M",61,"Summer",2019-09-24,447,257,NA,NA
"6_1044",904,"'0007B84EBE","'0007B84EBE",2019-09-24,0.43,3.56,74.32,50.52,16.23,3.11,0.98,2.22,NA,"17.9",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",905,"'0007B823B7","'0007B823B7",2019-09-24,0.65,8.57,34.02,29.73,5.49,2.14,0.92,2.13,"3.6","6.8","48",2019-08-25,18047,"F",116,"Summer",2019-09-24,447,257,NA,NA
"6_1044",906,"'0007BA9694","'0007BA9694",2019-09-24,0.4,2.92,55.08,34.29,9.32,2.94,0.9,2.11,"6.1","7.8","48",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",907,"'0007B84D52","'0007B84D52",2019-09-24,3.2,5.29,59.74,25.34,4.73,1.96,1.1,1.92,"5.1","6.9","49",2019-08-25,18054,"M",109,"Summer",2019-09-24,447,257,NA,NA
"6_1044",908,"'0007B9B5D2","'0007B9B5D2",2019-09-24,0.38,3.56,36.25,29.35,8.67,2.37,1.34,2.31,"3.6","6.8","46",2019-08-25,18045,"F",118,"Summer",2019-09-24,447,257,NA,NA
"6_1044",909,"'0007BA981E","'0007BA981E",2019-09-24,0.68,5.02,41.31,33.25,7.69,2.34,1.22,2.2,NA,NA,NA,2019-08-25,17278,"F",885,"Summer",2019-09-24,447,257,NA,NA
"6_1044",910,"'0007BA9AB4","'0007BA9AB4",2019-09-24,2.21,3.3,76.34,33.36,5.61,2.78,1.41,2.53,"5.8","7.3","50",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",911,"'0007BA93AF","'0007BA93AF",2019-09-24,0.44,2.51,43.34,49.59,13.94,3.37,1.17,2.45,"4.8","5.1","43",2019-08-25,18061,"M",102,"Summer",2019-09-24,447,257,NA,NA
"6_1044",912,"'0007BAB4C0","'0007BAB4C0",2019-09-24,0.69,4.88,52.45,37.17,6.9,2.91,1.55,2.87,"3.4","7.4","50",2019-08-25,18065,"F",98,"Summer",2019-09-24,447,257,NA,NA
"6_1044",913,"'0007B82FE1","'0007B82FE1",2019-09-24,0.69,5.24,52.04,48.3,5.93,3.33,2.01,3.16,"5.6","8","54",2019-08-25,18118,"M",45,"Summer",2019-09-24,447,257,NA,NA
"6_1044",914,"'0007B9B09A","'0007B9B09A",2019-09-24,NA,2.98,61.36,33.51,12.8,2.53,0.79,2,"3.9","7.6","48",2019-08-25,18098,"F",65,"Summer",2019-09-24,447,257,NA,NA
"6_1044",915,"'0007B84B57","'0007B84B57",2019-09-24,0.44,3.73,43.13,53.3,14.53,2.92,1.21,2.76,NA,"21.8",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",916,"'0007B9B650","'0007B9B650",2019-09-24,0.52,3.08,55.28,32.55,7.57,2.85,1.12,2.29,"4","8.1","54",2019-08-25,18122,"F",41,"Summer",2019-09-24,447,257,NA,NA
"6_1044",917,"'0007B82A6A","'0007B82A6A",2019-09-24,0.5,3.83,38.27,58.31,23.09,3.27,1.31,2.66,NA,"21",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",918,"'0007B8ED2B","'0007B8ED2B",2019-09-24,0.42,4.27,58.52,37.79,13.03,2.48,1.11,2.15,"3.2","4.8","41",2019-08-25,18095,"F",68,"Summer",2019-09-24,447,257,NA,NA
"6_1044",919,"'0007BAF08B","'0007BAF08B",2019-09-24,0.17,5.45,39.89,28.26,6.68,2.52,1.34,2.27,"3.2","6.9","45",2019-08-25,17982,"F",181,"Summer",2019-09-24,447,257,NA,NA
"6_1044",920,"'0007B9B593","'0007B9B593",2019-09-24,0.54,10.02,39.89,28.44,9.41,2.87,1.43,2.64,"2.4","5.5","39",2019-08-25,18064,"F",99,"Summer",2019-09-24,447,257,NA,NA
"6_1044",921,"'0007BAA1DC","'0007BAA1DC",2019-09-24,0.49,4.19,50.63,36.29,10.3,2.76,1.32,2.48,"4.3","5.1","40",2019-08-25,18095,"M",68,"Summer",2019-09-24,447,257,NA,NA
"6_1044",922,"'0007B83DA9","'0007B83DA9",2019-09-24,0.44,8.34,31.19,39.36,11.61,3.29,2.45,3.07,"3.1","6.5","47",2019-08-25,18045,"F",118,"Summer",2019-09-24,447,257,NA,NA
"6_1044",923,"'0007B0D059","'0007B0D059",2019-09-24,1.6,32.81,103.07,37.02,4.56,2.99,3.96,4.26,"2.6","4.3","41",2019-08-25,17797,"F",366,"Summer",2019-09-24,447,257,NA,NA
"6_1044",924,"'0007B84C5C","'0007B84C5C",2019-09-24,0.34,7.35,39.89,33.9,9.18,2.72,1.52,2.56,"3.5","7.9","48",2019-08-25,17995,"F",168,"Summer",2019-09-24,447,257,NA,NA
"6_1044",925,"'0007BA9848","'0007BA9848",2019-09-24,0.73,3.04,63.38,29.19,9.44,2.72,1.6,2.48,"6.2","7.5","52",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",926,"'0007B84EF8","'0007B84EF8",2019-09-24,NA,4.31,71.89,27.42,7.89,2.55,1.43,2.22,"5.3","7.4","52",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",927,"'0007B83C6D","'0007B83C6D",2019-09-24,0.73,4.11,74.72,42.43,8.68,4.18,2.93,4,"5.8","6.5","47",2019-08-25,18100,"M",63,"Summer",2019-09-24,447,257,NA,NA
"6_1044",928,"'0007B83BBA","'0007B83BBA",2019-09-24,1.8,7.27,57.11,36.85,7.42,2.87,2.19,3.01,"4","4.6","34",2019-08-25,18064,"M",99,"Summer",2019-09-24,447,257,NA,NA
"6_1044",929,"'0007B82758","'0007B82758",2019-09-24,3.38,4.05,50.83,42.22,10.22,3.08,2.4,3.21,"5.1","6.8","49",2019-08-25,18054,"M",109,"Summer",2019-09-24,447,257,NA,NA
"6_1044",930,"'0007B8CC07","'0007B8CC07",2019-09-24,0.08,3.56,57.51,43.37,14.4,3.41,1.86,2.87,"3.3","5.7","44",2019-08-25,18096,"F",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",931,"'0007BAC83B","'0007BAC83B",2019-09-24,NA,4.84,51.64,NA,NA,NA,NA,NA,NA,"22.7",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",932,"'0007BA9B2D","'0007BA9B2D",2019-09-24,NA,3.46,72.09,48.14,15.2,3.15,3.01,3.12,"5.3","6.6","44",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",933,"'0007BA9E0C","'0007BA9E0C",2019-09-24,0.7,4.17,61.36,32.39,8.51,3.11,3.64,3.78,"3","6.2","39",2019-08-25,18102,"F",61,"Summer",2019-09-24,447,257,NA,NA
"6_1044",934,"'0007B9B245","'0007B9B245",2019-09-24,0.6,4.37,35.84,31.05,4.68,2.62,2.55,2.81,NA,"24.1",NA,2019-08-25,NA,"M",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",935,"'0007B9B58E","'0007B9B58E",2019-09-24,0.46,3.28,60.95,44.16,17.69,3.48,3.12,3.59,"2.4","5.8","46",2019-08-25,18105,"F",58,"Summer",2019-09-24,447,257,NA,NA
"6_1044",936,"'0007BABF21","'0007BABF21",2019-09-24,0.37,4.46,41.51,52.74,12.27,2.93,2.12,2.69,"3.4","7.4","53",2019-08-25,18098,"F",65,"Summer",2019-09-24,447,257,NA,NA
"6_1044",937,"'0007B95EB0","'0007B95EB0",2019-09-24,0.47,3.91,57.71,44.99,13.15,3.04,2.93,3.1,"3.2","5.7","47",2019-08-25,18061,"F",102,"Summer",2019-09-24,447,257,NA,NA
"6_1044",938,"'0007BAAFC6","'0007BAAFC6",2019-09-24,0.39,5.14,36.45,38.32,13.97,3.16,1.68,3.02,"5.1","5.8","47",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",939,"'0007BA9DFC","'0007BA9DFC",2019-09-24,0.37,2.77,76.55,48.78,11.54,3.08,3.76,3.62,"2.6","4.1","37",2019-08-25,18105,"F",58,"Summer",2019-09-24,447,257,NA,NA
"6_1044",940,"'0007BAC31F","'0007BAC31F",2019-09-24,NA,2.59,37.87,41.41,13.69,2.68,2.15,2.78,"2.9","7","44",2019-08-25,18101,"F",62,"Summer",2019-09-24,447,257,NA,NA
"6_1044",941,"'0007BACD8D","'0007BACD8D",2019-09-24,0.55,4.6,32.2,41.14,13.09,3.6,4.53,4.11,NA,"9.6",NA,2019-08-25,18089,"M",74,"Summer",2019-09-24,447,257,NA,NA
"6_1044",10005,NA,NA,NA,1.09,28.76,61.16,31.94,2.29,3.24,6.14,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6_1044",942,"'0007BAC046","'0007BAC046",2019-09-24,0.76,17.9,41.72,29.33,7.61,3.31,3.47,3.7,"2.4","5.5","36",2019-08-25,17811,"F",352,"Summer",2019-09-24,447,257,NA,NA
"6_1044",943,"'0007BAB34A","'0007BAB34A",2019-09-24,4.17,5.33,53.87,43.7,5.3,3.42,4.67,4.03,"6","7.8","57",2019-08-25,18052,"M",111,"Summer",2019-09-24,447,257,NA,NA
"6_1044",944,"'0007B82928","'0007B82928",2019-09-24,0.13,35.03,58.52,NA,NA,NA,NA,NA,"2.5","6.3","43",2019-08-25,17982,"F",181,"Summer",2019-09-24,447,257,NA,NA
"6_1044",945,"'0007BAAFD5","'0007BAAFD5",2019-09-24,0.8,3.75,56.9,32.83,5.96,3.44,2.6,3.42,"3.8","4.7","40",2019-08-25,18062,"M",101,"Summer",2019-09-24,447,257,NA,NA
"6_1044",946,"'0007BA99EC","'0007BA99EC",2019-09-24,0.25,5.75,40.3,33.43,10.27,3.05,1.89,2.66,NA,"22.3",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",947,"'0007BAAFE3","'0007BAAFE3",2019-09-24,0.65,3.26,55.49,45.45,9.59,3.47,2.42,2.99,NA,"20.1",NA,2019-08-25,NA,"M",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",948,"'0007BAC706","'0007BAC706",2019-09-24,0.48,2.98,48.4,41.27,16.61,3.21,1.92,2.72,"4.1","4.7","39",2019-08-25,18095,"M",68,"Summer",2019-09-24,447,257,NA,NA
"6_1044",949,"'0007BAB5A3","'0007BAB5A3",2019-09-24,1.76,3.42,48.6,45.49,6.46,3.35,3.24,4.03,"5.3","6.2","46",2019-08-25,18068,"M",95,"Summer",2019-09-24,447,257,NA,NA
"6_1044",950,"'0007BAC202","'0007BAC202",2019-09-24,0.71,24.1,47.99,39.77,10.85,3.59,3.29,3.18,"2.9","6.8","48",2019-08-25,17774,"F",389,"Summer",2019-09-24,447,257,NA,NA
"6_1044",951,"'0007B11E8A","'0007B11E8A",2019-09-24,0.62,22.28,41.31,43.69,11.12,2.89,4.18,3.47,"3.1","6.6","50",2019-08-25,17756,"F",407,"Summer",2019-09-24,447,257,NA,NA
"6_1044",952,"'0007B8F200","'0007B8F200",2019-09-24,0.85,29.77,43.94,39.2,4.4,3.58,5.42,5.03,"2.8","5.6","40",2019-08-25,17980,"F",183,"Summer",2019-09-24,447,257,NA,NA
"6_1044",953,"'0007BAB1B2","'0007BAB1B2",2019-09-24,0.43,7.72,35.03,20.47,7.04,2.17,1.52,2.23,"3.3","6.8","48",2019-08-25,18007,"F",156,"Summer",2019-09-24,447,257,NA,NA
"6_1044",954,"'0007BAD714","'0007BAD714",2019-09-24,0.36,3.79,42.73,65.31,22.62,4.47,3.86,3.92,NA,"18.2",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",955,"'0007BAEE69","'0007BAEE69",2019-09-24,0.72,30.58,54.68,45.92,5.34,3.2,3.66,3.6,"3.4","7.9","51",2019-08-25,18117,"F",46,"Summer",2019-09-24,447,257,NA,NA
"6_1044",956,"'0007B8EC73","'0007B8EC73",2019-09-24,NA,3.3,44.55,33.27,10.17,4.11,2.65,3,"4","7.3","56",2019-08-25,18098,"F",65,"Summer",2019-09-24,447,257,NA,NA
"6_1044",957,"'0007B851B2","'0007B851B2",2019-09-24,0.14,2.47,42.73,53.73,11.45,3.44,2.09,2.86,"4.9","5.8","43",2019-08-25,18097,"M",66,"Summer",2019-09-24,447,257,NA,NA
"6_1044",958,"'0007BAF4ED","'0007BAF4ED",2019-09-24,0.57,2.69,53.66,40.99,13.48,2.76,1.39,2.44,"3.8","4.3","44",2019-08-25,18099,"M",64,"Summer",2019-09-24,447,257,NA,NA
"6_1044",959,"'0007B83FA5","'0007BAC2E4",2019-09-24,NA,1.97,44.15,69.6,17.55,5.02,3.65,3.5,"5.5","7.8","53",2019-08-25,18117,"M",46,"Summer",2019-09-24,447,257,NA,NA
"6_1044",960,"'0007BA9737","'0007BA9737",2019-09-24,2.75,4.23,63.18,41.02,6.28,3.41,2.88,3.48,"4.4","5.9","40",2019-08-25,18064,"M",99,"Summer",2019-09-24,447,257,NA,NA
"6_1044",961,"'0007BA9DED","'0007BA9DED",2019-09-24,NA,2.07,69.66,34.02,12.87,3.22,1.61,2.47,"2.8","4.9","37",2019-08-25,18095,"F",68,"Summer",2019-09-24,447,257,NA,NA
"6_1044",962,"'0007BA9D50","'0007BA9D50",2019-09-24,0.54,3.34,87.28,49.94,25.98,4.82,4.52,4.19,"4.1","6","44",2019-08-25,18119,"M",44,"Summer",2019-09-24,447,257,NA,NA
"6_1044",963,"'0007BADA51","'0007BADA51",2019-09-24,0.23,6.34,30.58,34.9,12.58,2.7,1.79,2.5,"3","7.4","52",2019-08-25,18054,"F",109,"Summer",2019-09-24,447,257,NA,NA
"6_1044",964,"'0007BA9C4F","'0007BA9C4F",2019-09-24,NA,4.37,36.86,39.74,10.26,3.91,2.29,3.59,NA,"23.8",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",965,"'0007BA9DA3","'0007BA9DA3",2019-09-24,NA,3.22,39.29,49,16.15,3.85,1.95,2.81,"3.3","7.1","47",2019-08-25,18096,"F",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",966,"'0007B9B500","'0007B9B500",2019-09-24,NA,3.22,43.34,54.02,13.51,3.05,1.35,2.66,"3.7","8","51",2019-08-25,18098,"F",65,"Summer",2019-09-24,447,257,NA,NA
"6_1044",967,"'0007BA9A9B","'0007BA9A9B",2019-09-24,0.71,4.68,46.98,24.27,6.49,2.07,2.15,2.58,"3.3","6.1","48",2019-08-25,18075,"F",88,"Summer",2019-09-24,447,257,NA,NA
"6_1044",968,"'0007BAB385","'0007BAB385",2019-09-24,2.45,5.79,32.4,34.26,2.53,4.58,6.97,5.48,"4.8","6.5","45",2019-08-25,18061,"M",102,"Summer",2019-09-24,447,257,NA,NA
"6_1044",969,"'0007BAC61C","'0007BAC61C",2019-09-24,0.28,2.07,36.86,35.35,13.52,3.12,0.98,2.4,"5.1","6.8","49",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",970,"'0007BACBCD","'0007BACBCD",2019-09-24,0.88,3.75,72.09,35.16,13.11,2.42,1.39,2.13,"5.6","7.7","51",2019-08-25,18117,"M",46,"Summer",2019-09-24,447,257,NA,NA
"6_1044",971,"'0007BA9DE5","'0007BA9DE5",2019-09-24,0.41,2.55,50.02,30.23,9.94,2.41,0.81,1.78,"5.2","5.9","47",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",972,"'0007BAB27A","'0007BAB27A",2019-09-24,NA,2.84,47.79,28.05,9.25,2.81,1.02,2.12,"5.3","5.9","48",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",973,"'0007B82971","'0007B82971",2019-09-24,0.46,4.31,49.61,38.64,12.95,2.36,1.74,2.29,"5.3","6.2","44",2019-08-25,18098,"M",65,"Summer",2019-09-24,447,257,NA,NA
"6_1044",974,"'0007B9B66A","'0007B9B66A",2019-09-24,NA,5.1,25.31,30.04,7.42,1.99,0.85,1.79,"5.5","6.7","38",2019-08-25,18096,"M",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",975,"'0007B85288","'0007B85288",2019-09-24,NA,2.96,59.33,35.7,9.19,2.55,1.18,2.07,"3","6.8","44",2019-08-25,18095,"F",68,"Summer",2019-09-24,447,257,NA,NA
"6_1044",976,"'0007BA951C","'0007BA951C",2019-09-24,0.37,4.46,40.7,43.27,9.28,3.6,3.97,4.14,"3","4.5","11",2019-08-25,18059,"F",104,"Summer",2019-09-24,447,257,NA,NA
"6_1044",977,"'0007B84F77","'0007B84F77",2019-09-24,0.84,7.67,41.51,39.19,10.18,3.64,2.85,3.63,"3.8","5.3","44",2019-08-25,18106,"M",57,"Summer",2019-09-24,447,257,NA,NA
"6_1044",978,"'0007BAF568","'0007BAF568",2019-09-24,NA,2.69,64.6,38.44,13.73,2.76,1.69,2.23,"3","5.7","43",2019-08-25,18098,"F",65,"Summer",2019-09-24,447,257,NA,NA
"6_1044",979,"'0007BA9E59","'0007BA9E59",2019-09-24,0.22,2.15,35.44,41.07,10.97,2.81,1.47,2.29,NA,"24",NA,2019-08-25,NA,"M",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",980,"'0007BAAE69","'0007BAAE69",2019-09-24,0.68,5.49,75.94,29.86,11.37,1.92,0.89,1.58,"3.2","6.3","50",2019-08-25,18096,"F",67,"Summer",2019-09-24,447,257,NA,NA
"6_1044",981,"'0007BAF2C9","'0007BAF2C9",2019-09-24,0.5,3.54,46.17,40.92,13.05,2.45,1.22,2.08,"4","5.7","47",2019-08-25,18101,"M",62,"Summer",2019-09-24,447,257,NA,NA
"6_1044",982,"'0007B85039","'0007B85039",2019-09-24,0.64,4.43,34.02,37.95,9.16,2.95,3.43,3.44,"3.4","6.4","50",2019-08-25,18075,"F",88,"Summer",2019-09-24,447,257,NA,NA
"6_1044",983,"'0007BA9B43","'0007BA9B43",2019-09-24,0.77,3.52,39.69,28.59,4.97,2.7,1.69,2.4,NA,"22.6",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",984,"'0007BA99D1","'0007BA99D1",2019-09-24,0.19,2.41,71.48,28.49,11.58,1.99,0.53,1.37,NA,NA,NA,2019-08-25,17278,"F",885,"Summer",2019-09-24,447,257,NA,NA
"6_1044",985,"'0007BADACA","'0007BADACA",2019-09-24,0.26,4.98,31.19,22.46,5.8,2.03,0.96,1.58,"4.3","5","39",2019-08-25,18104,"M",59,"Summer",2019-09-24,447,257,NA,NA
"6_1044",986,"'0007B9B532","'0007B9B532",2019-09-24,1.19,5.06,37.26,23.12,3.57,2.51,4.49,3.59,"2.7","5.1","40",2019-08-25,18066,"F",97,"Summer",2019-09-24,447,257,NA,NA
"6_1044",987,"'0007BAC123","'0007BAC123",2019-09-24,0.55,3.48,38.27,30.08,5.02,2.28,1.31,2.07,"3.4","7.5","52",2019-08-25,18025,"F",138,"Summer",2019-09-24,447,257,NA,NA
"6_1044",988,"'0007BAC661","'0007BAC661",2019-09-24,0.41,18.61,43.94,22.14,1.73,2.37,2.66,2.55,"3.6","6.6","45",2019-08-25,18040,"F",123,"Summer",2019-09-24,447,257,NA,NA
"6_1044",989,"'0007B82470","'0007B82470",2019-09-24,0.87,4.68,53.87,23.5,8.64,1.8,0.83,1.6,"4","4","21",2019-08-25,18103,"M",60,"Summer",2019-09-24,447,257,NA,NA
"6_1044",990,"'0007B9B540","'A000137213",2019-09-24,2.15,4.32,62.48,NA,NA,NA,NA,NA,"5","6.6","48",2019-08-25,17996,"M",167,"Summer",2019-09-24,447,257,NA,NA
"6_1044",991,"'0007BA963F","'0007BA963F",2019-09-24,0.71,3.1,44.75,33.25,10.15,2.35,1.12,1.94,"4.6","4.5","43",2019-08-25,18102,"M",61,"Summer",2019-09-24,447,257,NA,NA
"6_1044",992,"'0007BACD87","'0007BACD87",2019-09-24,1.47,4.74,28.35,17.82,3.61,1.99,2.14,2.09,NA,"23.9",NA,2019-08-25,NA,"M",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",993,"'0007BA9217","'0007BA9217",2019-09-24,4.07,4.72,56.5,NA,NA,NA,NA,NA,"4.4","6.8","49",2019-08-25,18075,"M",88,"Summer",2019-09-24,447,257,NA,NA
"6_1044",994,"'0007BA983F","'0007BA983F",2019-09-24,0.78,8.87,40.1,26.22,2.8,3.22,3.58,3.78,"3","7.1","44",2019-08-25,18041,"F",122,"Summer",2019-09-24,447,257,NA,NA
"6_1044",995,"'0007B95F2F","'0007B95F2F",2019-09-24,1.48,3.56,36.86,39.2,7.5,2.7,2.2,2.66,"5.3","7.3","44",2019-08-25,18040,"M",123,"Summer",2019-09-24,447,257,NA,NA
"6_1044",996,"'0007BA93E2","'0007BA93E2",2019-09-24,0.57,2.86,48.6,33.42,11.4,2.33,1.81,2.55,"4.2","5","40",2019-08-25,18076,"M",87,"Summer",2019-09-24,447,257,NA,NA
"6_1044",997,"'0007B9B557","'0007B9B557",2019-09-24,NA,3.34,61.56,28.64,13.73,1.99,1.22,1.7,"2.5","4.6","38",2019-08-25,18095,"F",68,"Summer",2019-09-24,447,257,NA,NA
"6_1044",998,"'0007BAAFA7","'0007BAAFA7",2019-09-24,0.82,10.67,38.88,34.05,7.65,3.15,2.91,3.2,"3.6","6.7","45",2019-08-25,18004,"F",159,"Summer",2019-09-24,447,257,NA,NA
"6_1044",999,"'0007BAB299","'0007BAB299",2019-09-24,0.32,4.09,56.09,44.88,10.92,3.28,2.23,2.65,NA,"17.5",NA,2019-08-25,NA,"F",NA,"Summer",2019-09-24,447,257,NA,NA
"6_1044",1000,"'0007BA91DA","'0007BA91DA",2019-09-24,0.41,3.2,48.6,24.22,7.27,2.61,1.65,2.19,"3.5","6","50",2019-08-25,18075,"F",88,"Summer",2019-09-24,447,257,NA,NA
"6_1044",1001,"'0007BA9B57","'0007BA9B57",2019-09-24,1.16,20.86,79.18,20.44,4,2.47,4.65,3.81,"2.9","7.1","44",2019-08-25,17807,"F",356,"Summer",2019-09-24,447,257,NA,NA
